price_jod,city,district,neighborhood,property_type,area,bedrooms,bathrooms,floor,building_age,furnished,latitude,longitude,condition_score
190148.49,Amman,Dabouq,Dabouq Villas,house,146.8,2,3,6,5,yes,31.985053,35.827708,0.284
65797.69,Amman,Shmeisani,Residential Shmeisani,apartment,66.3,4,1,4,9,yes,31.966951,35.897604,0.448
260537.12,Amman,Abdoun,South Abdoun,house,181.3,5,1,7,10,no,31.940388,35.886476,0.458
133678.65,Amman,Tla Al Ali,Residential Tla Al Ali,apartment,149.3,5,1,2,0,yes,32.012008,35.861555,0.685
170690.94,Amman,Tla Al Ali,Tla Al Ali Main,apartment,164.0,3,3,6,2,yes,32.014148,35.85205,0.742
162852.92,Amman,Dabouq,Western Dabouq,apartment,132.3,3,3,1,4,no,31.970389,35.824899,0.626
138949.52,Amman,Al Rabieh,Garden Side,apartment,103.3,4,3,0,4,yes,31.975432,35.867849,0.835
161275.21,Amman,Shmeisani,Park Side,house,190.3,3,2,6,21,no,31.970397,35.887142,0.796
310968.85,Amman,Abdoun,Embassy Area,house,178.5,3,3,4,0,no,31.942714,35.885112,0.809
288824.45,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,244.8,6,3,2,13,yes,31.930755,35.874066,0.78
168589.62,Amman,Jubeiha,Northern Jubeiha,house,177.4,4,3,5,5,no,32.006099,35.872677,0.52
202879.65,Amman,Shmeisani,Business District,house,175.6,5,2,4,1,no,31.974669,35.898744,0.55
101436.01,Amman,Tla Al Ali,Tla Al Ali Main,apartment,151.8,1,2,5,13,no,32.006148,35.864549,0.71
222447.08,Amman,Tla Al Ali,Residential Tla Al Ali,house,186.4,3,3,1,0,no,32.002448,35.858461,0.817
197024.69,Amman,Shmeisani,Residential Shmeisani,house,137.4,4,3,4,0,yes,31.971629,35.890215,0.838
128794.21,Amman,Abdoun,South Abdoun,house,75.1,3,1,0,0,yes,31.945295,35.898536,0.82
83688.52,Amman,Sweifieh,7th Circle Side,apartment,78.2,2,3,2,5,no,31.960512,35.865922,0.649
126697.39,Amman,Sweifieh,7th Circle Side,apartment,138.8,2,2,3,2,no,31.959407,35.857759,0.448
121620.61,Amman,Dabouq,Western Dabouq,house,120.9,3,1,5,16,yes,31.971493,35.822024,0.288
155461.36,Amman,Abdoun,North Abdoun,apartment,151.2,2,1,0,10,no,31.944648,35.889038,0.632
170193.08,Amman,Shmeisani,Business District,house,142.8,5,3,0,15,no,31.961762,35.898531,0.766
127442.57,Amman,Sweifieh,7th Circle Side,house,104.5,2,3,3,13,yes,31.959735,35.848815,0.681
201656.28,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,207.6,3,2,0,13,no,31.932565,35.86937,0.723
118388.34,Amman,Marj Al Hamam,New Marj,house,180.4,2,2,2,11,no,31.89348,35.833982,0.553
69589.08,Amman,Marj Al Hamam,New Marj,apartment,82.7,5,3,0,14,yes,31.896244,35.83026,0.529
73268.93,Amman,Tla Al Ali,Market Side,apartment,119.7,2,1,0,9,no,32.010574,35.874911,0.491
204731.11,Amman,Abdoun,South Abdoun,apartment,165.8,3,3,3,14,no,31.941036,35.893884,0.707
108344.94,Amman,Jubeiha,Northern Jubeiha,house,120.7,3,3,2,17,no,32.008298,35.859933,1.0
121411.68,Amman,Jubeiha,Jubeiha Center,apartment,187.5,3,4,0,14,yes,32.025836,35.883548,0.511
132861.29,Amman,Abdoun,Embassy Area,apartment,130.3,4,2,2,9,no,31.949603,35.882972,0.274
317755.8,Amman,Dabouq,Royal Area,house,220.0,2,3,2,7,no,31.98038,35.836494,0.762
96439.34,Amman,Tla Al Ali,Tla Al Ali Main,apartment,140.1,2,1,0,30,yes,31.996342,35.855243,0.844
240238.83,Amman,Abdoun,North Abdoun,house,179.6,4,2,2,11,no,31.934165,35.886191,0.635
223683.99,Amman,Dabouq,Western Dabouq,apartment,162.9,6,3,2,15,yes,31.980941,35.836748,0.707
83423.73,Amman,Marj Al Hamam,Airport Road Side,house,104.1,3,1,4,3,no,31.892334,35.835031,0.545
77636.96,Amman,Khalda,University Street,apartment,98.9,3,2,0,7,no,32.011987,35.843231,0.564
214411.62,Amman,Al Rabieh,Rabieh Main,house,129.6,4,4,0,0,no,31.985027,35.865022,0.957
65470.58,Amman,Jubeiha,Jubeiha Center,house,60.0,3,2,5,2,yes,32.007322,35.871388,0.635
131820.33,Amman,Sweifieh,7th Circle Side,apartment,136.6,2,3,5,7,no,31.94686,35.856002,0.627
208932.15,Amman,Jubeiha,Jubeiha Center,apartment,272.9,2,4,5,11,no,32.016405,35.872324,0.937
173661.84,Amman,Shmeisani,Residential Shmeisani,apartment,210.1,4,2,0,8,yes,31.969355,35.901462,0.476
165325.87,Amman,Dabouq,Dabouq Villas,apartment,153.1,3,3,0,5,yes,31.986401,35.829057,0.658
129953.39,Amman,Jubeiha,Northern Jubeiha,apartment,182.9,2,1,1,8,yes,31.998361,35.875879,0.511
176940.53,Amman,Sweifieh,7th Circle Side,apartment,184.3,2,2,2,13,yes,31.951861,35.858674,0.74
248568.01,Amman,Sweifieh,Shopping District,house,220.5,4,3,3,19,yes,31.950972,35.867924,0.694
168891.03,Amman,Al Rabieh,Rabieh Main,house,135.1,3,2,4,10,yes,31.9942,35.878601,0.676
161093.03,Amman,Khalda,Khalda Main,apartment,197.4,2,3,7,7,no,31.990435,35.832573,0.467
192835.51,Amman,Abdoun,South Abdoun,apartment,138.3,2,2,5,3,yes,31.953276,35.895014,0.893
142516.92,Amman,Sweifieh,Shopping District,apartment,193.5,2,3,3,13,no,31.950735,35.862281,0.408
151171.33,Amman,Shmeisani,Park Side,apartment,175.8,2,3,0,13,yes,31.964923,35.896874,0.733
112750.4,Amman,Tla Al Ali,Market Side,apartment,130.8,2,1,3,0,yes,32.003956,35.869254,0.637
81189.7,Amman,Marj Al Hamam,Old Marj,apartment,140.2,4,3,3,12,no,31.899698,35.832487,0.344
161044.5,Amman,Deir Ghbar,Embassy Side,apartment,144.0,3,2,3,19,yes,31.923814,35.865854,0.815
236503.37,Amman,Deir Ghbar,Embassy Side,house,172.4,4,4,5,11,no,31.934014,35.861667,0.808
393664.22,Amman,Abdoun,South Abdoun,house,225.4,2,4,4,0,yes,31.935,35.892179,0.686
176497.46,Amman,Tla Al Ali,Residential Tla Al Ali,house,128.3,3,4,1,2,yes,32.019538,35.864526,0.887
120110.43,Amman,Marj Al Hamam,Old Marj,apartment,215.4,2,2,6,21,yes,31.888241,35.842109,0.721
129558.54,Amman,Al Rabieh,Rabieh Main,apartment,139.9,3,4,5,12,yes,31.982605,35.875007,0.703
153231.72,Amman,Shmeisani,Park Side,house,141.7,3,1,3,8,no,31.980811,35.889539,0.936
223533.03,Amman,Deir Ghbar,Embassy Side,house,151.7,3,2,1,1,no,31.937407,35.85587,0.732
110244.07,Amman,Al Rabieh,Northern Rabieh,apartment,126.6,3,3,2,12,no,31.980925,35.869659,0.527
194075.61,Amman,Dabouq,Western Dabouq,house,147.0,1,2,2,7,yes,31.977568,35.835856,0.577
123395.87,Amman,Sweifieh,Residential Sweifieh,house,125.8,2,1,1,7,no,31.947927,35.854907,0.481
121818.24,Amman,Tla Al Ali,Market Side,apartment,181.8,2,2,0,9,no,32.009812,35.851999,0.467
180472.45,Amman,Tla Al Ali,Market Side,house,168.5,3,5,3,2,no,31.993366,35.863936,0.603
140864.76,Amman,Khalda,Khalda Main,apartment,196.2,2,2,1,21,no,32.007828,35.845899,0.562
228321.43,Amman,Dabouq,Dabouq Villas,house,171.6,3,1,2,15,yes,31.968164,35.832133,0.611
162879.74,Amman,Jubeiha,Northern Jubeiha,apartment,211.1,3,3,2,0,yes,32.02474,35.867682,0.454
168472.49,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,141.5,5,4,8,8,no,31.922384,35.871839,0.673
96945.91,Amman,Jubeiha,Jubeiha Center,apartment,164.8,2,2,0,5,no,32.009962,35.875433,0.523
222904.45,Amman,Al Rabieh,Rabieh Main,house,164.9,4,2,1,7,no,31.983659,35.867381,0.832
118664.27,Amman,Al Rabieh,Northern Rabieh,apartment,105.4,4,3,2,3,yes,31.986044,35.879703,0.46
107077.19,Amman,Marj Al Hamam,Old Marj,apartment,175.6,1,2,2,3,yes,31.889726,35.830245,0.451
54395.03,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,60.0,1,2,4,0,no,31.929316,35.871218,0.53
224654.97,Amman,Al Rabieh,Northern Rabieh,house,172.2,3,1,4,11,yes,32.009784,35.856511,0.711
181371.06,Amman,Al Rabieh,Rabieh Main,house,142.1,3,2,1,5,yes,31.97168,35.876354,0.679
116096.51,Amman,Khalda,University Street,house,104.1,3,3,1,12,no,32.000305,35.844999,0.488
137197.15,Amman,Jubeiha,University Area,apartment,147.1,4,2,6,4,yes,32.012437,35.869151,0.754
168538.23,Amman,Al Rabieh,Rabieh Main,apartment,166.4,3,2,6,16,no,31.979111,35.864875,0.776
274935.36,Amman,Abdoun,South Abdoun,apartment,194.4,4,2,2,0,yes,31.956676,35.884535,0.549
152422.06,Amman,Tla Al Ali,Tla Al Ali Main,house,146.4,3,1,3,0,no,31.994387,35.872942,0.586
133204.93,Amman,Jubeiha,Northern Jubeiha,house,176.0,5,1,7,16,no,32.021749,35.861856,0.577
133949.43,Amman,Al Rabieh,Rabieh Main,apartment,127.6,2,1,6,7,yes,31.978308,35.858356,0.683
69255.69,Amman,Khalda,University Street,apartment,68.9,3,1,7,15,yes,32.003846,35.834276,0.639
113229.15,Amman,Marj Al Hamam,Airport Road Side,house,164.0,3,3,4,11,no,31.88768,35.827341,0.322
105403.01,Amman,Marj Al Hamam,New Marj,house,104.1,5,4,4,10,no,31.887737,35.828742,0.582
127504.52,Amman,Deir Ghbar,Lower Deir Ghbar,house,99.1,3,2,0,3,yes,31.946214,35.865396,0.546
229705.89,Amman,Dabouq,Royal Area,house,176.9,1,3,1,8,no,31.96899,35.82272,0.859
175132.09,Amman,Shmeisani,Residential Shmeisani,apartment,201.7,1,1,1,13,yes,31.966558,35.88992,0.836
86949.3,Amman,Al Rabieh,Rabieh Main,apartment,70.9,3,2,4,5,yes,31.964882,35.866492,0.626
98640.7,Amman,Shmeisani,Residential Shmeisani,apartment,110.8,3,3,2,10,yes,31.968354,35.897072,0.447
85081.69,Amman,Shmeisani,Business District,apartment,128.6,3,3,0,17,no,31.972778,35.901181,0.559
81768.5,Amman,Marj Al Hamam,New Marj,apartment,123.1,3,1,7,3,no,31.895831,35.819785,0.52
194260.44,Amman,Tla Al Ali,Tla Al Ali Main,house,169.3,3,2,1,0,yes,32.018085,35.864629,0.678
156675.52,Amman,Tla Al Ali,Tla Al Ali Main,house,186.2,2,4,3,20,yes,32.018526,35.869926,0.488
146090.87,Amman,Marj Al Hamam,Airport Road Side,house,165.5,3,3,3,0,yes,31.893099,35.83037,0.419
179928.02,Amman,Tla Al Ali,Market Side,house,209.9,1,2,0,14,no,32.008737,35.858453,0.603
243599.06,Amman,Dabouq,Western Dabouq,apartment,201.9,4,2,4,4,no,31.989546,35.839994,0.774
169945.1,Amman,Khalda,Khalda Main,house,171.3,2,3,4,0,no,31.993018,35.838094,0.411
149107.49,Amman,Tla Al Ali,Market Side,apartment,172.5,3,2,1,16,yes,32.002415,35.860215,0.918
119349.92,Amman,Al Rabieh,Garden Side,apartment,138.9,3,3,0,18,no,31.97942,35.870475,0.633
66568.16,Amman,Shmeisani,Residential Shmeisani,apartment,77.1,4,2,4,16,no,31.973114,35.890927,0.436
56208.88,Amman,Khalda,Medical City Side,apartment,60.0,3,2,4,12,yes,31.990015,35.839425,0.493
252027.22,Amman,Deir Ghbar,Lower Deir Ghbar,house,192.9,3,1,2,2,yes,31.924338,35.862266,0.326
152847.61,Amman,Khalda,Khalda Main,apartment,169.1,2,3,1,4,yes,31.982737,35.837471,0.412
143307.72,Amman,Shmeisani,Park Side,apartment,150.7,3,1,4,0,yes,31.962784,35.887533,0.76
133693.26,Amman,Khalda,Medical City Side,apartment,132.4,4,3,5,13,yes,31.992684,35.834739,0.421
94923.49,Amman,Marj Al Hamam,Airport Road Side,house,101.1,4,3,7,6,no,31.910372,35.823877,0.748
87668.78,Amman,Al Rabieh,Rabieh Main,house,70.4,4,1,2,12,no,31.985278,35.872656,0.653
93384.53,Amman,Marj Al Hamam,Old Marj,house,112.1,2,2,5,15,yes,31.902684,35.819954,0.701
208533.2,Amman,Shmeisani,Residential Shmeisani,apartment,223.5,4,4,0,5,no,31.97485,35.885449,0.488
324293.86,Amman,Deir Ghbar,Lower Deir Ghbar,house,216.7,4,2,0,3,yes,31.938455,35.861227,0.845
56152.56,Amman,Marj Al Hamam,Old Marj,apartment,63.8,2,4,0,10,yes,31.885616,35.829493,0.801
170667.26,Amman,Shmeisani,Park Side,apartment,155.6,6,1,5,8,yes,31.972889,35.887668,0.759
81361.58,Amman,Al Rabieh,Northern Rabieh,house,71.4,4,2,4,16,no,31.983337,35.864933,0.686
306142.38,Amman,Deir Ghbar,Embassy Side,house,208.4,4,2,3,3,yes,31.937658,35.875089,0.831
193678.0,Amman,Sweifieh,7th Circle Side,house,138.0,3,3,2,3,no,31.962048,35.851686,0.779
227419.55,Amman,Khalda,Khalda Main,house,207.7,3,2,4,3,yes,31.979933,35.846335,0.625
184338.58,Amman,Jubeiha,University Area,apartment,222.7,3,2,1,7,yes,31.996385,35.878539,0.875
136486.57,Amman,Sweifieh,7th Circle Side,house,100.7,2,4,0,1,no,31.95937,35.851535,0.825
174103.38,Amman,Deir Ghbar,Lower Deir Ghbar,house,108.8,4,3,4,12,yes,31.932998,35.853227,0.937
225343.07,Amman,Shmeisani,Residential Shmeisani,house,248.9,2,2,4,9,no,31.977653,35.90904,0.443
128081.4,Amman,Al Rabieh,Rabieh Main,house,114.3,1,2,5,12,yes,31.978175,35.863455,0.62
134773.7,Amman,Jubeiha,Jubeiha Center,house,196.1,1,4,4,19,yes,32.004239,35.868557,0.378
227486.66,Amman,Shmeisani,Business District,house,235.8,4,2,0,18,yes,31.981199,35.890809,0.446
215052.13,Amman,Al Rabieh,Garden Side,house,185.6,3,2,2,12,yes,31.978143,35.869941,0.634
56163.99,Amman,Tla Al Ali,Market Side,apartment,60.0,3,1,0,0,yes,31.996312,35.859537,0.297
138306.67,Amman,Deir Ghbar,Upper Deir Ghbar,house,131.3,3,3,3,8,no,31.943156,35.87415,0.405
179435.53,Amman,Deir Ghbar,Embassy Side,house,108.9,3,1,4,4,yes,31.941334,35.862988,1.0
152049.41,Amman,Jubeiha,Jubeiha Center,house,204.8,2,1,3,15,yes,32.002761,35.86398,0.645
185719.0,Amman,Khalda,University Street,house,151.6,5,1,4,19,yes,31.992169,35.84364,1.0
145999.33,Amman,Sweifieh,Shopping District,apartment,163.8,3,3,0,14,yes,31.955443,35.872428,0.643
161144.47,Amman,Dabouq,Royal Area,apartment,136.9,5,1,1,8,no,31.979455,35.823452,0.771
212494.96,Amman,Deir Ghbar,Embassy Side,house,127.7,3,3,4,0,yes,31.934768,35.871192,0.812
200349.62,Amman,Khalda,Khalda Main,apartment,204.6,3,3,4,8,no,32.001223,35.844216,1.0
122064.32,Amman,Khalda,Khalda Main,house,97.0,3,2,1,10,yes,31.999868,35.832213,0.906
116684.1,Amman,Tla Al Ali,Market Side,apartment,118.8,3,2,1,0,no,32.001876,35.843994,0.597
222062.18,Amman,Al Rabieh,Rabieh Main,house,204.0,3,2,0,21,no,31.983397,35.878265,0.962
121329.96,Amman,Deir Ghbar,Lower Deir Ghbar,house,94.8,3,2,1,7,yes,31.932434,35.861866,0.604
126222.11,Amman,Sweifieh,Residential Sweifieh,house,122.7,2,3,0,17,no,31.954885,35.839878,0.87
124476.42,Amman,Shmeisani,Business District,house,152.1,2,2,6,14,no,31.958617,35.890511,0.454
203010.07,Amman,Sweifieh,Shopping District,house,177.3,2,3,7,15,yes,31.955718,35.855603,0.611
89286.04,Amman,Marj Al Hamam,Airport Road Side,apartment,126.8,3,2,1,0,no,31.893973,35.831702,0.678
285130.23,Amman,Deir Ghbar,Upper Deir Ghbar,house,209.9,2,4,0,12,yes,31.927431,35.864471,0.706
61221.2,Amman,Khalda,Medical City Side,house,60.0,4,1,0,20,no,31.986783,35.838814,0.515
70643.85,Amman,Khalda,Khalda Main,apartment,72.6,2,4,7,8,no,32.009671,35.851361,0.397
73038.99,Amman,Marj Al Hamam,Old Marj,apartment,118.4,3,2,3,19,no,31.886858,35.837835,0.778
217123.54,Amman,Abdoun,North Abdoun,house,185.9,4,1,2,5,no,31.952127,35.905381,0.338
194522.08,Amman,Tla Al Ali,Tla Al Ali Main,house,153.5,4,2,2,0,yes,32.000503,35.849171,0.662
248387.02,Amman,Abdoun,Embassy Area,apartment,198.1,3,2,5,11,no,31.947618,35.896984,0.783
122353.19,Amman,Jubeiha,University Area,apartment,163.7,2,2,0,5,yes,32.006336,35.884473,0.473
206110.4,Amman,Shmeisani,Park Side,apartment,241.4,2,2,0,4,no,31.978477,35.890026,0.455
106403.03,Amman,Marj Al Hamam,New Marj,apartment,182.2,5,1,6,17,no,31.90145,35.830553,0.445
111547.45,Amman,Abdoun,North Abdoun,apartment,117.9,2,4,3,14,no,31.944241,35.895374,0.478
138268.67,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,136.3,3,2,2,12,no,31.938142,35.854599,0.745
210004.57,Amman,Sweifieh,Shopping District,apartment,208.8,4,1,3,0,no,31.970284,35.851465,0.628
204614.62,Amman,Sweifieh,Shopping District,house,189.4,1,2,4,5,no,31.962209,35.861051,0.578
148170.72,Amman,Dabouq,Royal Area,apartment,139.7,3,2,4,6,no,31.97107,35.832255,0.587
121418.19,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,104.9,3,2,4,6,yes,31.936856,35.864613,0.693
184577.68,Amman,Tla Al Ali,Tla Al Ali Main,house,161.7,3,2,0,10,yes,32.00328,35.859403,1.0
166277.02,Amman,Al Rabieh,Northern Rabieh,apartment,169.1,4,1,4,13,no,31.984671,35.878306,0.594
108215.78,Amman,Dabouq,Royal Area,apartment,103.6,4,2,3,10,no,31.986342,35.831914,0.593
227484.33,Amman,Deir Ghbar,Lower Deir Ghbar,house,137.3,3,3,4,3,yes,31.934853,35.870428,1.0
251909.51,Amman,Abdoun,South Abdoun,house,179.0,4,3,5,15,no,31.945698,35.890128,0.563
212381.83,Amman,Abdoun,South Abdoun,apartment,145.0,4,4,0,3,no,31.951853,35.884128,0.595
200188.04,Amman,Sweifieh,Shopping District,house,174.1,3,1,0,11,yes,31.964088,35.856993,0.236
281526.25,Amman,Abdoun,Embassy Area,house,258.9,3,2,5,21,no,31.937195,35.883446,0.325
171229.83,Amman,Khalda,Medical City Side,house,177.4,4,1,0,15,no,31.980871,35.841215,0.471
151388.53,Amman,Khalda,Medical City Side,apartment,149.5,3,2,2,0,yes,31.998649,35.842452,0.491
75977.44,Amman,Marj Al Hamam,New Marj,house,110.2,3,1,3,19,yes,31.890299,35.830504,0.355
129766.02,Amman,Abdoun,South Abdoun,apartment,134.8,2,1,3,23,yes,31.949544,35.890055,0.67
157773.75,Amman,Shmeisani,Residential Shmeisani,house,118.4,4,2,3,2,no,31.974453,35.88893,0.855
154949.67,Amman,Abdoun,South Abdoun,house,132.6,2,2,0,12,yes,31.941101,35.873271,0.29
187259.62,Amman,Abdoun,North Abdoun,house,148.2,3,1,0,12,no,31.951915,35.881603,0.521
190024.05,Amman,Jubeiha,Northern Jubeiha,house,213.6,4,2,3,7,no,32.011521,35.86845,0.621
79085.66,Amman,Marj Al Hamam,New Marj,house,110.3,2,1,0,0,no,31.88815,35.831795,0.649
51618.37,Amman,Marj Al Hamam,Airport Road Side,house,66.4,4,3,0,12,no,31.895084,35.819349,0.466
149089.6,Amman,Shmeisani,Business District,house,137.8,3,2,0,6,yes,31.969486,35.894078,0.668
175106.3,Amman,Tla Al Ali,Market Side,house,207.7,2,3,5,12,yes,32.002102,35.871753,0.584
178576.08,Amman,Dabouq,Royal Area,house,111.3,3,3,3,2,yes,31.9737,35.827531,0.564
122124.96,Amman,Shmeisani,Park Side,house,93.3,5,3,5,6,no,31.959768,35.889127,0.593
229061.73,Amman,Tla Al Ali,Market Side,house,213.3,2,2,2,0,yes,32.000732,35.863132,0.726
116030.88,Amman,Marj Al Hamam,Airport Road Side,house,119.5,3,2,2,4,yes,31.905975,35.829179,0.678
69457.75,Amman,Tla Al Ali,Tla Al Ali Main,apartment,92.4,3,1,0,4,no,32.01245,35.866201,0.835
119914.2,Amman,Tla Al Ali,Tla Al Ali Main,apartment,146.2,3,2,0,3,no,32.009554,35.849127,0.608
160002.78,Amman,Khalda,Khalda Main,apartment,161.4,4,3,4,3,no,31.992249,35.847211,0.277
282892.61,Amman,Dabouq,Western Dabouq,house,187.0,3,3,1,8,yes,31.971402,35.843803,0.92
178786.42,Amman,Tla Al Ali,Residential Tla Al Ali,apartment,214.6,2,3,1,0,yes,32.012866,35.858585,0.659
126214.73,Amman,Marj Al Hamam,Old Marj,house,150.9,3,3,5,9,no,31.89597,35.825775,0.954
234053.06,Amman,Dabouq,Western Dabouq,house,143.2,3,3,4,1,yes,31.982701,35.843196,0.651
163356.57,Amman,Jubeiha,University Area,apartment,189.2,3,3,6,0,no,32.008392,35.872254,0.557
176022.35,Amman,Abdoun,Embassy Area,house,128.1,1,2,5,13,yes,31.94774,35.878847,0.697
148898.19,Amman,Tla Al Ali,Market Side,house,117.5,5,3,1,5,yes,32.004123,35.872318,0.603
141595.19,Amman,Marj Al Hamam,Airport Road Side,house,122.1,5,2,4,5,yes,31.896578,35.814972,0.685
156882.17,Amman,Marj Al Hamam,New Marj,apartment,213.1,3,1,3,10,yes,31.895741,35.831744,0.684
154277.92,Amman,Dabouq,Royal Area,apartment,180.6,2,3,7,31,no,31.9797,35.817925,0.418
111850.05,Amman,Marj Al Hamam,Airport Road Side,house,130.3,5,2,0,6,yes,31.899658,35.813744,0.264
73884.46,Amman,Jubeiha,Jubeiha Center,house,61.5,3,4,3,3,yes,32.013926,35.872908,0.614
176530.7,Amman,Khalda,Medical City Side,house,181.7,1,2,1,13,yes,31.985161,35.833305,0.624
133423.79,Amman,Sweifieh,Shopping District,apartment,151.4,2,2,4,5,yes,31.97219,35.848134,0.604
174584.92,Amman,Sweifieh,Residential Sweifieh,apartment,190.3,2,2,1,7,no,31.962615,35.864136,0.908
101047.44,Amman,Deir Ghbar,Embassy Side,house,103.2,1,1,5,13,no,31.932844,35.856678,0.58
185092.2,Amman,Khalda,University Street,apartment,189.5,1,2,5,6,yes,32.014703,35.83947,0.746
139327.28,Amman,Tla Al Ali,Market Side,house,121.8,3,3,3,2,no,32.016035,35.86764,0.657
140349.56,Amman,Al Rabieh,Garden Side,apartment,144.3,4,2,0,11,yes,31.97787,35.872425,0.441
155824.95,Amman,Dabouq,Royal Area,house,101.5,4,3,1,0,no,31.974878,35.833292,0.594
82489.42,Amman,Deir Ghbar,Embassy Side,apartment,64.7,3,2,4,4,no,31.919619,35.870678,0.922
257811.09,Amman,Al Rabieh,Garden Side,apartment,193.7,3,3,2,1,yes,31.981506,35.872651,0.876
119727.93,Amman,Deir Ghbar,Embassy Side,apartment,108.6,4,2,2,10,yes,31.927548,35.870958,0.35
158030.42,Amman,Khalda,Khalda Main,apartment,152.2,3,2,6,8,no,32.003022,35.834758,0.662
105223.67,Amman,Jubeiha,Northern Jubeiha,house,86.1,5,2,2,0,yes,32.006521,35.865346,0.538
246736.45,Amman,Shmeisani,Business District,house,198.1,3,2,0,3,yes,31.964654,35.904393,0.944
176574.42,Amman,Deir Ghbar,Embassy Side,apartment,155.1,4,3,2,6,no,31.935366,35.867739,0.61
159098.67,Amman,Shmeisani,Park Side,apartment,182.8,5,3,3,0,yes,31.972519,35.892136,0.15
192243.25,Amman,Al Rabieh,Northern Rabieh,apartment,166.0,3,3,3,4,yes,31.98078,35.874786,0.798
107868.65,Amman,Al Rabieh,Rabieh Main,apartment,125.8,3,2,4,7,no,31.979271,35.876657,0.289
202812.77,Amman,Dabouq,Royal Area,house,143.9,4,2,0,8,yes,31.971236,35.831272,0.533
138198.04,Amman,Sweifieh,Residential Sweifieh,apartment,154.6,3,4,2,11,no,31.951075,35.854006,0.528
200318.88,Amman,Deir Ghbar,Lower Deir Ghbar,house,171.2,5,2,1,9,no,31.934845,35.870489,0.691
78987.99,Amman,Sweifieh,Residential Sweifieh,house,60.0,3,3,0,0,no,31.958706,35.850469,0.723
133813.26,Amman,Dabouq,Western Dabouq,apartment,111.4,3,2,4,0,yes,31.970118,35.830706,0.466
104180.55,Amman,Tla Al Ali,Tla Al Ali Main,house,190.9,1,2,4,22,no,32.008071,35.851873,0.533
183959.56,Amman,Jubeiha,Northern Jubeiha,house,193.0,3,3,0,13,yes,32.016738,35.871536,0.956
86908.88,Amman,Jubeiha,University Area,house,84.3,4,2,4,0,no,32.023846,35.867169,0.408
130880.95,Amman,Jubeiha,University Area,house,151.5,1,3,1,14,yes,32.002998,35.87075,0.625
130426.77,Amman,Marj Al Hamam,Old Marj,house,177.2,3,3,3,10,yes,31.896037,35.835448,0.424
235074.72,Amman,Sweifieh,Shopping District,apartment,219.1,3,1,5,7,yes,31.954958,35.857681,0.757
123031.56,Amman,Shmeisani,Business District,house,168.1,1,1,5,8,no,31.96029,35.885242,0.526
168135.43,Amman,Khalda,Khalda Main,house,150.4,2,1,2,12,no,31.984417,35.848316,0.997
101196.59,Amman,Khalda,University Street,house,119.9,3,2,3,20,no,31.99856,35.837188,0.729
99953.11,Amman,Shmeisani,Business District,apartment,145.6,4,1,0,10,no,31.964252,35.889835,0.443
97887.77,Amman,Tla Al Ali,Tla Al Ali Main,apartment,111.2,4,1,0,5,no,32.004422,35.861248,0.752
63056.3,Amman,Al Rabieh,Rabieh Main,apartment,76.4,3,3,1,16,no,31.990195,35.872181,0.417
194937.25,Amman,Shmeisani,Residential Shmeisani,house,154.1,3,3,0,4,no,31.965631,35.899104,0.807
162284.1,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,136.9,4,1,4,10,yes,31.928481,35.849872,0.705
62117.18,Amman,Khalda,University Street,house,62.1,3,3,3,23,no,31.990423,35.840391,0.805
71869.46,Amman,Jubeiha,University Area,house,83.8,2,2,0,9,yes,32.00209,35.872429,0.575
181367.69,Amman,Al Rabieh,Northern Rabieh,house,165.2,3,3,4,11,yes,31.984236,35.879468,0.472
213963.53,Amman,Shmeisani,Park Side,house,249.4,2,2,1,11,yes,31.965978,35.885155,0.306
119814.15,Amman,Marj Al Hamam,New Marj,apartment,199.8,4,1,8,11,no,31.8955,35.829433,0.48
237971.65,Amman,Dabouq,Western Dabouq,house,163.9,2,2,1,0,no,31.982097,35.836104,0.646
